# AUTOGEN TABLE - DO NOT EDIT
# 20230822T1551
# Samples in batch: 39
sample	read_type	source	statistic	value	rel_path	batch_number
HG01505	ont	20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	10735617639.0	20211013_ONT_Rebasecalled/HG01505/20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01505	ont	20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	279128.0	20211013_ONT_Rebasecalled/HG01505/20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01505	ont	20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	59014.0	20211013_ONT_Rebasecalled/HG01505/20220412_220407_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01505	ont	all	cov_xfold_grt_0bp_at_3Gbp	52.4	full_dataset	1
HG01505	ont	all	cov_xfold_grt_100kbp_at_3Gbp	35.1	full_dataset	1
HG01505	ont	all	length_N50_grt_0bp	144708.0	full_dataset	1
HG01505	ont	all	length_N50_grt_100kbp	195558.0	full_dataset	1
HG01505	ont	all	total_length_grt_0bp	157094399102.0	full_dataset	1
HG01505	ont	all	total_length_grt_100kbp	105439052857.0	full_dataset	1
HG01505	ont	all	total_num_grt_0bp	2523376.0	full_dataset	1
HG01505	ont	all	total_num_grt_100kbp	566600.0	full_dataset	1
HG01573	hifi	all	cov_xfold_grt_0bp_at_3Gbp	41.9	full_dataset	1
HG01573	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	37.2	full_dataset	1
HG01573	hifi	all	length_N50_grt_0bp	19945.0	full_dataset	1
HG01573	hifi	all	total_length_grt_0bp	125823884282.0	full_dataset	1
HG01573	hifi	all	total_length_grt_15kbp	111530318865.0	full_dataset	1
HG01573	hifi	all	total_num_grt_0bp	6409050.0	full_dataset	1
HG01573	hifi	all	total_num_grt_15kbp	5381077.0	full_dataset	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.5	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	12.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	length_N50_grt_0bp	19976.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	total_length_grt_0bp	40449363238.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	total_length_grt_15kbp	35884142384.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	total_num_grt_0bp	2057341.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220316_013247.hifi_reads.fastq.gz	total_num_grt_15kbp	1729312.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.8	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	12.2	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	length_N50_grt_0bp	19849.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	total_length_grt_0bp	41253642460.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	total_length_grt_15kbp	36456696962.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	total_num_grt_0bp	2110305.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220320_103439.hifi_reads.fastq.gz	total_num_grt_15kbp	1764970.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.7	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	13.1	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	length_N50_grt_0bp	20007.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	total_length_grt_0bp	44120878584.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	total_length_grt_15kbp	39189479519.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	total_num_grt_0bp	2241404.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	hifi	m64076_220321_213115.hifi_reads.fastq.gz	total_num_grt_15kbp	1886795.0	20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	7.2	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	4.5	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	133242.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	196498.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	21674010572.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	13607898315.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	434694.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	72835.0	20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	4.2	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	2.8	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	147468.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	204308.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	12719593692.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	8527255869.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	288798.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	44420.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	5.9	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.6	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	124784.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	183257.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	17817590285.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	10779198357.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	426569.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	61021.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	2.7	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	1.9	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	150344.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	197802.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	8080727538.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	5609410216.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	136726.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	30004.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	5.2	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.3	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	127307.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	179616.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	15709240317.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	9752909352.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	297110.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	56147.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	4.3	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.3	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	197114.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	248608.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	13015420163.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	10041865968.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	170410.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	44902.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	6.4	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	4.7	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	166520.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	214689.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	19199578895.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	13969236656.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	224353.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	69713.0	20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.3	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	5.3	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	103833.0	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	168823.0	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	30854634441.0	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG01573	ont	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	15985031841.0	20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
